-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: A       Gesamtanzahl gefertigt: 2235

FA: 006652     Anzahl gefertigt: 103        MIN: 0T:0h:4m:58s        MAX: 0T:0h:44m:7s        AVG: 0T:0h:9m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 6.80 %
FA: 006692     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:55m:45s        AVG: 0T:0h:7m:52s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 006693     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:27m:36s        AVG: 0T:0h:8m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 006694     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:45m:27s        AVG: 0T:0h:8m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 6.00 %
FA: 006695     Anzahl gefertigt: 100        MIN: 0T:0h:4m:30s        MAX: 0T:0h:40m:20s        AVG: 0T:0h:8m:26s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 006696     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:56m:58s        AVG: 0T:0h:10m:4s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 6.00 %
FA: 006697     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:55m:0s        AVG: 0T:0h:9m:59s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 006698     Anzahl gefertigt: 100        MIN: 0T:0h:5m:5s        MAX: 0T:0h:49m:27s        AVG: 0T:0h:11m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 006772     Anzahl gefertigt: 100        MIN: 0T:0h:5m:5s        MAX: 0T:0h:56m:23s        AVG: 0T:0h:10m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.00 %
FA: 006773     Anzahl gefertigt: 101        MIN: 0T:0h:4m:51s        MAX: 0T:0h:55m:41s        AVG: 0T:0h:12m:8s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.95 %
FA: 006774     Anzahl gefertigt: 101        MIN: 0T:0h:4m:52s        MAX: 0T:0h:52m:50s        AVG: 0T:0h:10m:27s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 7.92 %
FA: 006775     Anzahl gefertigt: 99        MIN: 0T:0h:3m:53s        MAX: 0T:0h:54m:9s        AVG: 0T:0h:10m:12s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 10.10 %
FA: 006776     Anzahl gefertigt: 99        MIN: 0T:0h:4m:56s        MAX: 0T:0h:52m:41s        AVG: 0T:0h:10m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.05 %
FA: 006777     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:40m:57s        AVG: 0T:0h:8m:39s     MIN_FAIL: 1       MAX_FAIL: 3        AVG_FAIL: 13.00 %
FA: 006778     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:54m:14s        AVG: 0T:0h:7m:20s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006855     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:57m:40s        AVG: 0T:0h:9m:12s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 006856     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:35m:58s        AVG: 0T:0h:8m:25s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 006857     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:23m:23s        AVG: 0T:0h:7m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 006858     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:43m:46s        AVG: 0T:0h:10m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 10.00 %
FA: 006860     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:38m:56s        AVG: 0T:0h:7m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006861     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:17m:14s        AVG: 0T:0h:6m:47s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006862     Anzahl gefertigt: 98        MIN: 0T:0h:4m:40s        MAX: 0T:0h:52m:55s        AVG: 0T:0h:9m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006925     Anzahl gefertigt: 99        MIN: 0T:0h:4m:52s        MAX: 0T:0h:47m:49s        AVG: 0T:0h:9m:45s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 7.07 %
FA: 006926     Anzahl gefertigt: 99        MIN: 0T:0h:3m:29s        MAX: 0T:0h:34m:10s        AVG: 0T:0h:7m:39s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 006927     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:28m:16s        AVG: 0T:0h:8m:43s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 4.00 %
FA: 006928     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:47m:59s        AVG: 0T:0h:8m:6s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006929     Anzahl gefertigt: 100        MIN: 0T:0h:4m:37s        MAX: 0T:0h:48m:19s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006986     Anzahl gefertigt: 100        MIN: 0T:0h:4m:56s        MAX: 0T:0h:36m:27s        AVG: 0T:0h:6m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 006987     Anzahl gefertigt: 99        MIN: 0T:0h:3m:48s        MAX: 0T:0h:44m:1s        AVG: 0T:0h:7m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 006988     Anzahl gefertigt: 98        MIN: 0T:0h:4m:54s        MAX: 0T:0h:33m:40s        AVG: 0T:0h:8m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.02 %
FA: 006989     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:52m:21s        AVG: 0T:0h:8m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 006990     Anzahl gefertigt: 100        MIN: 0T:0h:4m:59s        MAX: 0T:0h:49m:9s        AVG: 0T:0h:8m:33s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 006991     Anzahl gefertigt: 99        MIN: 0T:0h:4m:1s        MAX: 0T:0h:24m:20s        AVG: 0T:0h:7m:33s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 007047     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:32m:24s        AVG: 0T:0h:8m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007048     Anzahl gefertigt: 102        MIN: 0T:0h:6m:3s        MAX: 0T:0h:47m:14s        AVG: 0T:0h:10m:17s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007049     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:58m:22s        AVG: 0T:0h:9m:26s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007050     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:47m:42s        AVG: 0T:0h:8m:2s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007051     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:54m:13s        AVG: 0T:0h:10m:9s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007052     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:52m:47s        AVG: 0T:0h:8m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007053     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:51m:40s        AVG: 0T:0h:10m:14s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 8.00 %
FA: 007105     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:44m:27s        AVG: 0T:0h:8m:50s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 007106     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:52m:30s        AVG: 0T:0h:9m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007107     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:57m:39s        AVG: 0T:0h:9m:8s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007108     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:39m:51s        AVG: 0T:0h:9m:4s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007109     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:37m:52s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007110     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:49m:49s        AVG: 0T:0h:7m:47s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007182     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:47m:6s        AVG: 0T:0h:10m:4s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007183     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:44m:37s        AVG: 0T:0h:9m:25s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007184     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:55m:49s        AVG: 0T:0h:7m:57s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007185     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:54m:40s        AVG: 0T:0h:8m:47s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007187     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:45m:16s        AVG: 0T:0h:7m:36s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007188     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:33m:20s        AVG: 0T:0h:8m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007260     Anzahl gefertigt: 100        MIN: 0T:0h:4m:37s        MAX: 0T:0h:54m:34s        AVG: 0T:0h:8m:53s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007261     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:52m:9s        AVG: 0T:0h:8m:32s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007262     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:26m:21s        AVG: 0T:0h:7m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007263     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:40m:39s        AVG: 0T:0h:7m:10s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007264     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:48m:11s        AVG: 0T:0h:8m:24s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007265     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:35m:9s        AVG: 0T:0h:7m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007266     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:35m:32s        AVG: 0T:0h:7m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007267     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:40m:41s        AVG: 0T:0h:7m:8s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007341     Anzahl gefertigt: 100        MIN: 0T:0h:4m:39s        MAX: 0T:0h:57m:24s        AVG: 0T:0h:9m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007342     Anzahl gefertigt: 99        MIN: 0T:0h:4m:51s        MAX: 0T:0h:22m:4s        AVG: 0T:0h:6m:50s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.02 %
FA: 007343     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:26m:44s        AVG: 0T:0h:6m:15s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007344     Anzahl gefertigt: 99        MIN: 0T:0h:4m:48s        MAX: 0T:0h:41m:29s        AVG: 0T:0h:9m:36s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007345     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:35m:45s        AVG: 0T:0h:7m:20s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007346     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:59m:36s        AVG: 0T:0h:12m:31s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007347     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:53m:32s        AVG: 0T:0h:8m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.00 %
FA: 007422     Anzahl gefertigt: 100        MIN: 0T:0h:4m:54s        MAX: 0T:0h:16m:53s        AVG: 0T:0h:6m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007423     Anzahl gefertigt: 100        MIN: 0T:0h:4m:45s        MAX: 0T:0h:46m:4s        AVG: 0T:0h:8m:12s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007424     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:45m:55s        AVG: 0T:0h:7m:14s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007425     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:54m:50s        AVG: 0T:0h:8m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.00 %
FA: 007426     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:56m:9s        AVG: 0T:0h:9m:25s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 7.00 %
FA: 007427     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:35m:59s        AVG: 0T:0h:8m:18s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007428     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:43m:59s        AVG: 0T:0h:8m:20s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 3.00 %
FA: 007503     Anzahl gefertigt: 103        MIN: 0T:0h:4m:57s        MAX: 0T:0h:44m:58s        AVG: 0T:0h:9m:30s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.85 %
FA: 007504     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:43m:18s        AVG: 0T:0h:8m:39s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007505     Anzahl gefertigt: 100        MIN: 0T:0h:4m:44s        MAX: 0T:0h:28m:1s        AVG: 0T:0h:7m:39s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007506     Anzahl gefertigt: 101        MIN: 0T:0h:4m:52s        MAX: 0T:0h:21m:53s        AVG: 0T:0h:7m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007507     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:41m:47s        AVG: 0T:0h:8m:49s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007508     Anzahl gefertigt: 100        MIN: 0T:0h:5m:8s        MAX: 0T:0h:32m:21s        AVG: 0T:0h:7m:15s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007509     Anzahl gefertigt: 100        MIN: 0T:0h:5m:4s        MAX: 0T:0h:23m:16s        AVG: 0T:0h:7m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007555     Anzahl gefertigt: 99        MIN: 0T:0h:4m:52s        MAX: 0T:0h:38m:37s        AVG: 0T:0h:7m:51s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.02 %
FA: 007589     Anzahl gefertigt: 100        MIN: 0T:0h:4m:58s        MAX: 0T:0h:19m:25s        AVG: 0T:0h:7m:37s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007590     Anzahl gefertigt: 99        MIN: 0T:0h:4m:58s        MAX: 0T:0h:52m:13s        AVG: 0T:0h:10m:46s     MIN_FAIL: 1       MAX_FAIL: 3        AVG_FAIL: 7.07 %
FA: 007591     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:29m:1s        AVG: 0T:0h:6m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007592     Anzahl gefertigt: 100        MIN: 0T:0h:4m:42s        MAX: 0T:0h:59m:55s        AVG: 0T:0h:8m:12s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 007593     Anzahl gefertigt: 100        MIN: 0T:0h:5m:3s        MAX: 0T:0h:57m:4s        AVG: 0T:0h:9m:17s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007594     Anzahl gefertigt: 100        MIN: 0T:0h:5m:3s        MAX: 0T:0h:45m:0s        AVG: 0T:0h:7m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007595     Anzahl gefertigt: 100        MIN: 0T:0h:5m:2s        MAX: 0T:0h:38m:57s        AVG: 0T:0h:7m:55s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007596     Anzahl gefertigt: 100        MIN: 0T:0h:5m:2s        MAX: 0T:0h:39m:3s        AVG: 0T:0h:8m:3s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007597     Anzahl gefertigt: 100        MIN: 0T:0h:4m:52s        MAX: 0T:0h:35m:57s        AVG: 0T:0h:7m:49s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 5.00 %
FA: 007678     Anzahl gefertigt: 100        MIN: 0T:0h:4m:39s        MAX: 0T:0h:24m:26s        AVG: 0T:0h:7m:38s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007679     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:47m:55s        AVG: 0T:0h:6m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007680     Anzahl gefertigt: 99        MIN: 0T:0h:4m:46s        MAX: 0T:0h:45m:44s        AVG: 0T:0h:9m:33s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 10.10 %
FA: 007681     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:33m:43s        AVG: 0T:0h:7m:38s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007682     Anzahl gefertigt: 100        MIN: 0T:0h:4m:43s        MAX: 0T:0h:24m:5s        AVG: 0T:0h:7m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007683     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:43m:3s        AVG: 0T:0h:7m:45s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007771     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:31m:23s        AVG: 0T:0h:7m:47s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007772     Anzahl gefertigt: 101        MIN: 0T:0h:4m:46s        MAX: 0T:0h:48m:15s        AVG: 0T:0h:8m:9s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.98 %
FA: 007773     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:58m:30s        AVG: 0T:0h:8m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007774     Anzahl gefertigt: 103        MIN: 0T:0h:4m:45s        MAX: 0T:0h:47m:20s        AVG: 0T:0h:8m:13s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 0.97 %
FA: 007775     Anzahl gefertigt: 98        MIN: 0T:0h:4m:55s        MAX: 0T:0h:48m:34s        AVG: 0T:0h:7m:12s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.04 %
FA: 007776     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:28m:45s        AVG: 0T:0h:6m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007777     Anzahl gefertigt: 100        MIN: 0T:0h:4m:51s        MAX: 0T:0h:43m:57s        AVG: 0T:0h:8m:55s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007839     Anzahl gefertigt: 100        MIN: 0T:0h:4m:50s        MAX: 0T:0h:38m:41s        AVG: 0T:0h:8m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007840     Anzahl gefertigt: 100        MIN: 0T:0h:4m:41s        MAX: 0T:0h:48m:44s        AVG: 0T:0h:8m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007841     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:44m:10s        AVG: 0T:0h:8m:54s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007842     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:21m:17s        AVG: 0T:0h:6m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 4.00 %
FA: 007882     Anzahl gefertigt: 100        MIN: 0T:0h:5m:1s        MAX: 0T:0h:25m:59s        AVG: 0T:0h:7m:33s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007883     Anzahl gefertigt: 100        MIN: 0T:0h:4m:53s        MAX: 0T:0h:14m:52s        AVG: 0T:0h:6m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007884     Anzahl gefertigt: 100        MIN: 0T:0h:4m:55s        MAX: 0T:0h:49m:31s        AVG: 0T:0h:8m:17s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 007885     Anzahl gefertigt: 100        MIN: 0T:0h:4m:47s        MAX: 0T:0h:26m:58s        AVG: 0T:0h:6m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007940     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:20m:49s        AVG: 0T:0h:6m:27s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007941     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:32m:47s        AVG: 0T:0h:7m:27s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007942     Anzahl gefertigt: 100        MIN: 0T:0h:4m:48s        MAX: 0T:0h:11m:43s        AVG: 0T:0h:5m:50s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007943     Anzahl gefertigt: 101        MIN: 0T:0h:4m:49s        MAX: 0T:0h:43m:18s        AVG: 0T:0h:8m:17s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 0.99 %
FA: 007944     Anzahl gefertigt: 100        MIN: 0T:0h:4m:56s        MAX: 0T:0h:54m:10s        AVG: 0T:0h:7m:55s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.00 %
FA: 007945     Anzahl gefertigt: 99        MIN: 0T:0h:4m:48s        MAX: 0T:0h:48m:53s        AVG: 0T:0h:11m:19s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 7.07 %
FA: 007946     Anzahl gefertigt: 100        MIN: 0T:0h:4m:46s        MAX: 0T:0h:59m:54s        AVG: 0T:0h:7m:2s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.00 %
FA: 007947     Anzahl gefertigt: 100        MIN: 0T:0h:4m:58s        MAX: 0T:0h:42m:25s        AVG: 0T:0h:7m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 008031     Anzahl gefertigt: 99        MIN: 0T:0h:4m:38s        MAX: 0T:0h:52m:49s        AVG: 0T:0h:9m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.01 %
FA: 008032     Anzahl gefertigt: 100        MIN: 0T:0h:4m:39s        MAX: 0T:0h:58m:57s        AVG: 0T:0h:9m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 008033     Anzahl gefertigt: 100        MIN: 0T:0h:4m:49s        MAX: 0T:0h:38m:31s        AVG: 0T:0h:7m:29s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.00 %
FA: 008034     Anzahl gefertigt: 101        MIN: 0T:0h:4m:52s        MAX: 0T:0h:52m:47s        AVG: 0T:0h:8m:39s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
