TEIL;FA;COUNT;MIN;MAX;AVG
K;006224              ;100;356.00;2168.00;591.00
K;006225              ;100;358.00;3447.00;647.80
K;006226              ;95;360.00;3004.00;653.72
K;006227              ;98;342.00;3443.00;527.88
K;006228              ;100;354.00;3436.00;476.27
K;006291              ;98;404.00;2689.00;796.39
K;006292              ;100;336.00;3469.00;563.74
K;006293              ;100;323.00;3573.00;492.59
K;006294              ;100;351.00;2889.00;584.35
K;006295              ;100;332.00;2628.00;509.43
K;006296              ;100;303.00;1169.00;504.05
K;006297              ;101;329.00;3067.00;585.64
K;006298              ;100;329.00;3394.00;768.33
K;006367              ;99;332.00;1649.00;555.33
K;006368              ;100;331.00;2942.00;484.85
K;006369              ;100;350.00;3193.00;525.52
K;006370              ;100;322.00;2877.00;505.98
K;006371              ;100;359.00;3092.00;692.82
K;006372              ;100;342.00;3450.00;545.68
K;006373              ;98;327.00;3161.00;546.22
K;006374              ;100;333.00;2167.00;545.86
K;006453              ;101;333.00;2978.00;607.22
K;006454              ;100;328.00;2619.00;572.59
K;006455              ;100;330.00;2140.00;544.70
K;006456              ;99;354.00;2977.00;674.80
K;006457              ;100;336.00;2586.00;606.71
K;006458              ;100;337.00;1430.00;552.15
K;006530              ;100;337.00;2663.00;647.57
K;006531              ;98;329.00;2675.00;538.98
K;006532              ;100;329.00;2780.00;673.20
K;006533              ;100;339.00;2702.00;708.37
K;006534              ;100;335.00;2112.00;569.35
K;006535              ;100;334.00;1954.00;625.05
K;006536              ;101;351.00;3058.00;687.58
K;006610              ;100;356.00;2180.00;592.48
K;006611              ;98;339.00;2799.00;715.43
K;006612              ;99;336.00;3006.00;753.49
K;006643              ;98;295.00;2469.00;730.97
K;006644              ;100;334.00;3053.00;596.68
K;006664              ;99;331.00;2169.00;525.38
K;006665              ;100;351.00;2988.00;567.39
K;006666              ;98;349.00;2339.00;588.65
K;006667              ;100;350.00;2739.00;484.33
K;006668              ;100;334.00;2891.00;498.00
K;006669              ;100;336.00;3464.00;777.41
K;006670              ;100;336.00;3130.00;539.34
K;006744              ;100;331.00;3391.00;644.75
K;006745              ;100;320.00;2980.00;599.68
K;006746              ;100;331.00;2818.00;636.95
K;006747              ;100;332.00;3292.00;595.42
K;006748              ;100;331.00;2704.00;610.14
K;006749              ;100;334.00;3068.00;515.02
K;006750              ;100;333.00;1876.00;528.57
K;006823              ;100;334.00;2138.00;496.56
K;006824              ;99;335.00;3181.00;752.71
K;006825              ;100;335.00;2625.00;507.99
K;006826              ;100;332.00;2827.00;639.17
K;006827              ;101;332.00;2639.00;668.95
K;006828              ;99;332.00;3483.00;559.74
K;006829              ;100;323.00;2656.00;540.05
K;006830              ;100;347.00;2809.00;626.02
K;006907              ;99;335.00;3488.00;698.69
K;006908              ;100;341.00;2753.00;565.24
K;006909              ;100;344.00;3040.00;708.61
K;006910              ;99;331.00;3145.00;567.64
K;006911              ;100;334.00;2945.00;548.07
K;006960              ;100;334.00;3501.00;610.61
K;006961              ;100;324.00;2622.00;630.95
K;006962              ;100;330.00;2955.00;503.55
K;006963              ;100;334.00;2014.00;493.42
K;006964              ;100;332.00;3061.00;558.22
K;006965              ;100;334.00;1268.00;512.53
K;007023              ;100;330.00;2647.00;545.34
K;007024              ;101;324.00;3417.00;573.74
K;007025              ;100;352.00;2848.00;599.34
K;007026              ;100;337.00;1730.00;554.89
K;007027              ;100;339.00;2698.00;685.69
K;007028              ;100;334.00;3387.00;564.67
K;007090              ;100;337.00;3561.00;592.67
K;007091              ;100;332.00;3597.00;601.44
K;007092              ;100;330.00;3058.00;722.96
K;007093              ;100;331.00;2942.00;518.45
K;007094              ;100;335.00;3127.00;616.46
K;007150              ;100;332.00;3054.00;634.00
K;007151              ;100;331.00;3402.00;716.19
K;007152              ;100;332.00;3015.00;526.66
K;007153              ;100;335.00;3383.00;671.33
K;007154              ;100;335.00;3262.00;588.00
K;007155              ;100;336.00;2970.00;513.34
K;007156              ;100;338.00;1133.00;450.38
K;007157              ;100;339.00;2952.00;588.61
K;007229              ;99;334.00;3480.00;589.68
K;007230              ;100;332.00;2776.00;520.72
K;007231              ;99;333.00;2376.00;611.06
K;007232              ;100;334.00;2840.00;560.20
K;007233              ;101;335.00;2254.00;531.25
K;007234              ;100;336.00;3598.00;663.15
K;007235              ;95;345.00;3054.00;673.94
K;007236              ;105;338.00;2049.00;585.30
K;007312              ;101;333.00;3481.00;641.88
K;007313              ;100;333.00;1806.00;468.94
K;007314              ;100;335.00;3588.00;606.62
K;007315              ;100;338.00;1657.00;495.14
K;007316              ;100;338.00;2612.00;645.64
K;007317              ;100;337.00;3119.00;656.99
K;007318              ;101;338.00;2449.00;637.17
K;007390              ;100;325.00;2448.00;525.01
K;007391              ;100;328.00;2080.00;519.07
K;007392              ;100;327.00;3284.00;488.45
K;007393              ;100;330.00;2223.00;562.87
K;007394              ;100;329.00;1905.00;557.30
K;007395              ;100;331.00;2999.00;672.54
K;007396              ;100;331.00;2048.00;423.68
K;007397              ;100;333.00;3293.00;612.54
K;007470              ;100;324.00;1488.00;444.70
K;007471              ;100;324.00;2723.00;491.94
K;007472              ;100;327.00;3260.00;520.31
K;007473              ;100;326.00;3014.00;673.85
K;007474              ;100;329.00;2992.00;499.56
K;007475              ;100;330.00;3067.00;634.66
K;007476              ;100;331.00;3076.00;542.19
K;007477              ;99;322.00;3106.00;723.15
K;007557              ;101;307.00;2354.00;581.67
K;007558              ;100;327.00;2022.00;557.53
K;007559              ;100;326.00;1336.00;435.73
K;007560              ;100;328.00;1584.00;577.14
K;007561              ;100;328.00;887.00;418.24
K;007562              ;100;328.00;1282.00;469.46
K;007563              ;100;328.00;3124.00;710.80
K;007564              ;100;352.00;2893.00;682.04
K;007645              ;100;352.00;2346.00;522.42
K;007646              ;100;337.00;1482.00;471.36
K;007647              ;100;335.00;3113.00;545.56
K;007648              ;99;338.00;2698.00;559.73
K;007649              ;100;337.00;2065.00;446.06
K;007650              ;100;336.00;3276.00;649.16
K;007651              ;100;338.00;3583.00;600.64
K;007652              ;100;338.00;1743.00;545.56
K;007740              ;100;348.00;2647.00;660.89
K;007741              ;100;342.00;3531.00;584.17
K;007742              ;100;335.00;1907.00;506.34
K;007743              ;100;334.00;2608.00;535.40
K;007744              ;100;336.00;2302.00;527.13
K;007745              ;100;337.00;2926.00;626.49
K;007746              ;101;338.00;2840.00;662.10
K;007747              ;100;340.00;3057.00;628.01
K;007823              ;100;335.00;2085.00;538.34
K;007824              ;100;335.00;2861.00;709.44
K;007825              ;100;341.00;2902.00;688.81
K;007826              ;100;326.00;3565.00;617.06
K;007827              ;100;321.00;3352.00;584.88
K;007866              ;100;323.00;2113.00;540.59
K;007867              ;100;324.00;2656.00;575.90
K;007868              ;100;343.00;2463.00;625.41
K;007869              ;100;325.00;1389.00;471.52
K;007908              ;99;341.00;2834.00;563.93
K;007909              ;96;330.00;1626.00;504.54
K;007910              ;100;330.00;3049.00;544.52
K;007911              ;97;320.00;2621.00;482.73
K;007912              ;97;305.00;3241.00;629.26
K;007913              ;100;327.00;2580.00;538.14
K;007914              ;106;329.00;3200.00;641.36
K;007915              ;94;323.00;3447.00;810.86
K;008004              ;99;324.00;1756.00;576.85
K;008005              ;100;318.00;2504.00;496.21
K;008006              ;100;307.00;1043.00;434.08
K;008007              ;99;307.00;3255.00;724.96
K;008008              ;100;319.00;1573.00;554.33
K;008009              ;100;323.00;2040.00;492.17
K;008010              ;100;306.00;2058.00;481.19
K;008082              ;100;322.00;2629.00;508.49
K;008083              ;101;321.00;2354.00;497.64
K;008084              ;98;320.00;2976.00;542.99
K;008085              ;100;324.00;2358.00;537.15
K;008086              ;100;340.00;2890.00;483.37
K;008087              ;100;299.00;2685.00;557.21
K;008088              ;101;326.00;3285.00;507.80
K;008089              ;100;328.00;1788.00;531.84
K;008163              ;100;330.00;2079.00;525.46
K;008164              ;100;322.00;2315.00;551.65
K;008165              ;100;324.00;1243.00;453.91
K;008166              ;100;321.00;2462.00;606.83
K;008167              ;100;323.00;2097.00;493.00
K;008222              ;100;326.00;2601.00;567.42
K;008223              ;100;325.00;3236.00;517.56
K;008224              ;100;325.00;1372.00;457.55
K;008225              ;100;322.00;1940.00;585.02
K;008226              ;100;323.00;2571.00;542.69
K;008227              ;100;320.00;2635.00;635.52
K;008228              ;100;324.00;1332.00;475.83
K;008229              ;100;325.00;930.00;420.74
K;008230              ;101;324.00;2334.00;528.21
K;008231              ;100;329.00;2874.00;541.64
K;008326              ;100;329.00;636.00;393.35
K;008327              ;99;328.00;2475.00;485.25
K;008328              ;98;328.00;3057.00;561.32
K;008329              ;99;336.00;692.00;397.51
K;008330              ;98;321.00;1866.00;479.82
K;008331              ;98;321.00;1584.00;460.90
K;008332              ;97;322.00;1721.00;422.82
K;008333              ;100;322.00;1128.00;435.61
K;008421              ;100;327.00;2849.00;657.93
K;008422              ;100;310.00;1221.00;454.34
K;008423              ;102;327.00;2601.00;545.02
K;008424              ;99;323.00;1616.00;505.02
K;008425              ;100;322.00;2614.00;531.37
K;008426              ;100;333.00;2637.00;481.25
K;008427              ;100;324.00;2263.00;509.49
K;008428              ;100;323.00;3536.00;546.80
K;008429              ;99;324.00;3495.00;611.42
K;008430              ;100;326.00;1455.00;476.48
K;008526              ;100;322.00;2800.00;519.42
K;008527              ;90;319.00;2961.00;477.50
K;008528              ;100;322.00;3423.00;572.54
K;008529              ;100;335.00;3162.00;573.83
K;008530              ;100;337.00;1999.00;503.29
K;008531              ;100;324.00;1134.00;425.70
K;008532              ;100;324.00;1213.00;411.61
K;008533              ;100;324.00;2171.00;459.33
K;008534              ;100;325.00;3112.00;514.51
K;008535              ;100;328.00;2504.00;480.12
K;008634              ;100;320.00;1106.00;440.78
K;008635              ;100;322.00;2855.00;627.53
K;008636              ;100;322.00;1160.00;442.46
K;008637              ;100;333.00;2715.00;505.77
K;008638              ;99;320.00;1923.00;532.91
K;008639              ;100;327.00;3039.00;501.34
K;008699              ;100;325.00;2000.00;532.14
K;008700              ;100;323.00;2617.00;522.18
K;008701              ;100;328.00;1593.00;480.53
K;008702              ;100;329.00;2351.00;487.93
K;008703              ;100;320.00;2254.00;451.42
K;008704              ;100;320.00;1882.00;438.13
K;008705              ;99;322.00;1067.00;453.63
K;008706              ;100;321.00;3577.00;509.56
K;008707              ;100;339.00;2461.00;526.59
K;008708              ;100;323.00;1945.00;512.69
K;008800              ;100;325.00;2583.00;507.43
K;008801              ;99;326.00;2818.00;567.73
K;008802              ;100;321.00;3395.00;625.40
K;008803              ;101;321.00;2888.00;646.51
K;008804              ;100;321.00;2931.00;507.46
K;008805              ;100;335.00;1678.00;489.49
K;008806              ;100;324.00;1595.00;489.53
K;008807              ;102;323.00;3393.00;589.56
K;008896              ;100;322.00;2825.00;547.39
K;008897              ;100;326.00;1141.00;453.05
K;008898              ;101;326.00;2784.00;554.00
K;008899              ;101;338.00;2038.00;542.85
K;008900              ;99;306.00;1877.00;546.03
K;008901              ;100;321.00;1915.00;476.54
K;008902              ;100;327.00;2633.00;500.78
K;008903              ;100;323.00;1537.00;501.67
K;008904              ;100;323.00;2003.00;522.09
K;009007              ;100;325.00;2077.00;497.44
K;009008              ;101;342.00;2131.00;494.23
K;009009              ;99;326.00;3599.00;577.18
K;009010              ;100;328.00;2044.00;529.94
K;009011              ;100;329.00;1904.00;658.98
K;009012              ;100;322.00;3136.00;623.41
K;009013              ;100;322.00;1256.00;410.64
K;009014              ;100;320.00;2859.00;534.87
K;009015              ;100;322.00;3319.00;595.27
K;009016              ;100;323.00;2872.00;539.23
K;009098              ;100;322.00;1466.00;541.49
K;009099              ;100;322.00;1919.00;490.07
K;009100              ;100;324.00;2430.00;561.94
K;009101              ;101;312.00;2159.00;525.28
K;009102              ;100;323.00;758.00;405.42
K;009103              ;100;329.00;1893.00;479.17
K;009187              ;100;317.00;3051.00;483.79
K;009188              ;101;325.00;1760.00;505.72
K;009189              ;99;328.00;3084.00;512.99
K;009190              ;100;320.00;2980.00;561.27
K;009191              ;100;322.00;2328.00;513.14
K;009192              ;100;324.00;2705.00;555.74
K;009193              ;100;327.00;2512.00;528.67
K;009194              ;101;325.00;3109.00;695.59
K;009288              ;100;319.00;3544.00;785.34
K;009289              ;100;320.00;1106.00;460.64
K;009290              ;100;334.00;2811.00;507.12
K;009291              ;101;322.00;1254.00;451.71
K;009292              ;100;327.00;2532.00;623.01
K;009293              ;100;325.00;1775.00;460.65
K;009294              ;100;321.00;2051.00;465.56
K;009295              ;100;322.00;2732.00;577.77
K;009375              ;100;323.00;3075.00;497.44
K;009376              ;100;321.00;2746.00;731.78
K;009377              ;100;322.00;2675.00;530.91
K;009378              ;100;331.00;1991.00;508.74
K;009379              ;100;321.00;2833.00;626.74
K;009380              ;100;325.00;2558.00;518.88
K;009381              ;100;324.00;2804.00;628.93
K;009382              ;100;322.00;2188.00;553.33
K;009383              ;100;332.00;2795.00;569.35
K;009476              ;100;326.00;2228.00;553.56
